Fecha;Total Dosis 1;Total Dosis 2;Total Dosis 3;Total Dosis 4;1era Dosis Sinovac;2da Dosis Sinovac;3era Dosis Sinovac;4ta Dosis Sinovac;1era Dosis Pfizer;2da Dosis Pfizer;3era Dosis Pfizer;4ta Dosis Pfizer;1era Dosis Astrazeneca;2da Dosis Astrazeneca;3era Dosis Astrazeneca;4ta Dosis Astrazeneca;Montevideo Dosis 1;Montevideo Dosis 2;Montevideo Dosis 3;Montevideo Dosis 4;Artigas Dosis 1;Artigas Dosis 2;Artigas Dosis 3;Artigas Dosis 4;Canelones Dosis 1;Canelones Dosis 2;Canelones Dosis 3;Canelones Dosis 4;Cerro Largo Dosis 1;Cerro Largo Dosis 2;Cerro Largo Dosis 3;Cerro Largo Dosis 4;Colonia Dosis 1;Colonia Dosis 2;Colonia Dosis 3;Colonia Dosis 4;Durazno Dosis 1;Durazno Dosis 2;Durazno Dosis 3;Durazno Dosis 4;Flores Dosis 1;Flores Dosis 2;Flores Dosis 3;Flores Dosis 4;Florida Dosis 1;Florida Dosis 2;Florida Dosis 3;Florida Dosis 4;Lavalleja Dosis 1;Lavalleja Dosis 2;Lavalleja Dosis 3;Lavalleja Dosis 4;Maldonado Dosis 1;Maldonado Dosis 2;Maldonado Dosis 3;Maldonado Dosis 4;Paysandú Dosis 1;Paysandú Dosis 2;Paysandú Dosis 3;Paysandú Dosis 4;Río Negro Dosis 1;Río Negro Dosis 2;Río Negro Dosis 3;Río Negro Dosis 4;Rivera Dosis 1;Rivera Dosis 2;Rivera Dosis 3;Rivera Dosis 4;Rocha Dosis 1;Rocha Dosis 2;Rocha Dosis 3;Rocha Dosis 4;Salto Dosis 1;Salto Dosis 2;Salto Dosis 3;Salto Dosis 4;San José Dosis 1;San José Dosis 2;San José Dosis 3;San José Dosis 4;Soriano Dosis 1;Soriano Dosis 2;Soriano Dosis 3;Soriano Dosis 4;Tacuarembó Dosis 1;Tacuarembó Dosis 2;Tacuarembó Dosis 3;Tacuarembó Dosis 4;Treinta y Tres Dosis 1;Treinta y Tres Dosis 2;Treinta y Tres Dosis 3;Treinta y Tres Dosis 4;Departamento Sin Datos;5 a 11 Dosis 1;5 a 11 Dosis 2;5 a 11 Dosis 3;5 a 11 Dosis 4;12 a 14 Dosis 1;12 a 14 Dosis 2;12 a 14 Dosis 3;12 a 14 Dosis 4;15 a 19 Dosis 1;15 a 19 Dosis 2;15 a 19 Dosis 3;15 a 19 Dosis 4;20 a 24 Dosis 1;20 a 24 Dosis 2;20 a 24 Dosis 3;20 a 24 Dosis 4;25 a 34 Dosis 1;25 a 34 Dosis 2;25 a 34 Dosis 3;25 a 34 Dosis 4;35 a 44 Dosis 1;35 a 44 Dosis 2;35 a 44 Dosis 3;35 a 44 Dosis 4;45 a 54 Dosis 1;45 a 54 Dosis 2;45 a 54 Dosis 3;45 a 54 Dosis 4;55 a 64 Dosis 1;55 a 64 Dosis 2;55 a 64 Dosis 3;55 a 64 Dosis 4;65 a 74 Dosis 1;65 a 74 Dosis 2;65 a 74 Dosis 3;65 a 74 Dosis 4;+ 75 Dosis 1;+ 75 Dosis 2;+ 75 Dosis 3;+ 75 Dosis 4;Rango Sin Datos
19/08/2022;66;73;92;410;0;0;0;0;66;73;92;410;0;0;0;0;45;49;62;266;1;0;0;3;9;10;13;44;0;0;0;2;0;1;1;13;2;0;4;17;0;0;0;1;0;0;0;1;2;0;0;1;0;0;1;3;0;0;0;1;1;0;0;0;0;0;0;2;0;5;4;13;1;3;3;32;4;3;4;5;1;1;0;5;0;0;0;0;0;0;0;0;2;21;35;0;0;7;13;4;0;1;0;14;4;5;4;5;17;11;8;29;61;11;7;12;74;2;2;10;54;5;1;2;39;1;1;0;42;2;2;16;119;0
18/08/2022;116;217;106;248;0;0;0;1;116;217;106;247;0;0;0;0;51;85;84;148;2;2;0;9;20;32;16;76;0;3;0;1;3;10;1;1;2;6;0;1;0;4;0;0;1;3;0;0;2;6;0;0;8;11;1;7;9;7;1;0;5;2;0;0;2;4;1;0;2;7;0;0;2;7;0;0;1;2;1;2;2;7;0;2;0;4;0;0;1;3;1;1;15;69;160;0;0;7;31;1;0;0;0;12;2;11;2;19;15;15;7;32;30;8;7;20;51;2;6;7;36;2;2;4;32;1;1;3;30;1;1;9;52;0
17/08/2022;41;34;98;517;1;0;0;0;40;34;98;516;0;0;0;1;27;19;64;326;0;0;0;6;0;5;17;55;0;0;1;2;1;4;0;9;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;1;5;1;10;43;0;0;1;2;0;0;0;5;0;0;0;3;0;0;0;0;1;0;0;18;2;3;4;27;5;1;1;10;0;0;0;2;0;1;0;2;0;1;0;0;0;4;1;8;0;4;0;13;6;5;4;11;37;9;11;14;83;9;7;21;84;6;2;11;104;2;5;6;51;0;3;8;62;1;1;6;90;0
16/08/2022;115;106;150;831;0;0;1;0;115;106;149;831;0;0;0;0;28;32;51;358;4;0;1;24;12;8;20;107;2;3;1;19;8;12;9;50;3;0;6;30;1;1;1;6;4;1;3;27;6;3;6;20;3;14;13;62;18;11;14;29;10;1;5;12;6;7;7;21;1;1;2;8;2;5;4;22;0;3;1;2;1;0;2;4;6;4;3;14;0;0;1;16;0;2;4;0;0;4;5;10;0;11;5;22;7;11;13;17;34;23;23;33;84;27;16;26;109;15;14;12;136;15;10;7;108;6;13;7;135;1;3;16;218;0
15/08/2022;35;21;58;291;0;0;0;0;35;21;58;291;0;0;0;0;30;19;49;233;0;0;1;2;3;1;3;22;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;27;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;4;2;2;0;2;3;6;4;5;3;6;13;9;3;16;41;6;3;12;45;6;3;4;44;1;3;5;36;1;0;2;43;1;0;5;65;0
14/08/2022;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/08/2022;1;4;2;31;0;0;0;0;1;4;2;31;0;0;0;0;0;0;1;7;0;0;0;0;1;4;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;2;0;1;2;5;0;1;0;4;0;0;0;5;0;0;0;3;0;0;0;5;0;0;0;6;0
12/08/2022;47;105;77;363;0;0;0;0;47;105;77;362;0;0;0;1;27;76;43;212;0;0;0;0;7;7;10;27;0;1;0;1;1;7;4;28;2;3;9;16;0;0;0;1;0;0;0;1;0;0;0;1;2;1;0;22;0;0;0;1;0;0;0;0;1;0;3;3;4;6;7;19;0;0;0;14;3;0;0;2;0;1;1;11;0;0;0;1;0;2;0;3;1;16;62;0;0;3;12;7;0;1;1;11;2;3;3;8;25;13;8;14;68;4;4;14;67;2;2;7;56;3;6;6;40;0;5;5;42;2;2;5;63;0
11/08/2022;176;279;98;341;2;0;0;0;174;279;98;341;0;0;0;0;66;103;57;209;1;1;2;0;43;43;30;86;1;5;1;7;0;11;2;2;6;2;0;1;2;3;0;0;4;6;1;3;0;2;0;0;3;16;1;5;7;17;1;12;6;8;0;4;3;8;0;2;2;1;1;1;8;11;1;1;6;15;0;1;2;8;1;2;6;8;0;0;4;7;0;4;13;91;198;1;0;13;36;2;0;3;3;11;5;11;6;26;26;24;18;25;49;18;7;15;70;8;3;8;50;5;3;3;32;1;4;7;48;2;1;0;61;0
10/08/2022;24;32;79;405;0;0;0;0;23;32;78;405;1;0;1;0;18;6;35;206;0;0;0;0;2;5;18;77;0;0;0;0;0;5;4;7;0;0;1;5;0;0;0;0;0;1;0;0;0;0;0;0;2;8;12;56;0;0;0;0;1;0;0;3;0;0;1;0;0;3;0;5;0;1;0;3;1;1;3;17;0;2;5;20;0;0;0;2;0;0;0;4;0;0;3;0;0;3;1;5;0;1;2;12;6;2;3;10;14;10;7;14;60;6;6;5;74;0;4;8;70;2;4;6;42;0;1;7;56;0;1;12;83;0
09/08/2022;103;130;161;731;0;1;0;0;103;129;161;731;0;0;0;0;29;28;49;254;4;6;3;18;7;2;21;90;1;1;7;30;4;22;11;47;3;0;4;13;1;2;5;16;5;1;5;50;1;2;0;14;4;16;13;36;15;16;10;37;6;7;7;24;3;8;3;16;3;5;7;20;3;4;3;17;0;3;6;11;2;0;2;9;12;6;4;22;0;1;1;7;0;1;4;0;0;11;20;5;0;3;10;27;2;21;10;12;26;26;29;33;93;15;16;21;107;6;12;18;117;5;13;14;112;11;11;12;113;4;5;19;161;0
08/08/2022;32;27;78;250;0;0;0;0;32;27;78;250;0;0;0;0;25;19;65;212;0;0;0;0;2;3;6;10;0;0;0;1;1;0;0;3;0;0;1;1;0;0;2;7;0;0;0;3;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;1;1;1;3;0;0;0;1;0;0;0;0;0;3;2;4;3;4;3;0;0;1;1;4;0;1;3;8;3;6;3;8;10;6;6;21;45;7;1;12;43;4;2;8;32;1;4;3;30;2;3;4;35;0;1;10;52;0
07/08/2022;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
06/08/2022;1;2;5;30;1;0;0;0;0;2;5;30;0;0;0;0;0;1;0;8;0;0;0;0;1;1;5;20;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;1;1;3;6;0;0;0;6;0;0;0;3;0;0;0;3;0;0;2;7;0;0;0;2;0
05/08/2022;64;106;66;448;0;0;0;0;64;106;66;448;0;0;0;0;37;80;33;251;1;0;0;2;9;6;13;36;0;0;0;1;1;3;2;43;3;1;4;16;0;0;0;0;0;0;1;1;0;0;0;1;1;2;2;5;6;11;0;0;0;1;1;0;1;0;0;1;0;0;4;29;0;0;0;40;3;0;2;5;0;2;3;10;0;0;0;5;1;0;1;2;1;18;73;0;0;5;10;3;0;1;1;11;3;7;2;11;34;11;8;18;78;12;4;3;94;5;1;7;74;1;3;4;61;4;4;5;40;0;0;4;64;0
04/08/2022;155;341;68;316;0;0;0;0;155;341;68;316;0;0;0;0;52;126;40;179;1;0;0;0;28;34;18;93;0;8;0;2;5;20;1;1;4;9;0;9;1;6;0;0;1;19;0;1;0;1;0;0;8;15;2;15;8;16;2;1;12;12;0;0;0;5;0;0;2;9;0;5;2;9;0;0;5;6;2;1;13;17;0;0;7;5;0;7;2;4;3;2;24;113;259;1;0;11;47;1;0;1;5;12;4;4;6;7;16;7;12;17;58;8;5;8;56;6;4;5;50;1;1;5;39;4;0;5;52;0;2;7;41;0
03/08/2022;41;48;91;379;0;0;0;0;41;48;91;379;0;0;0;0;18;19;51;216;0;0;0;1;7;5;11;38;0;1;0;1;4;5;2;20;0;0;0;1;0;0;0;0;0;4;0;1;0;0;0;0;5;6;11;41;0;0;1;2;0;0;0;0;0;1;1;0;0;0;1;2;1;2;3;17;4;2;6;19;2;2;4;18;0;1;0;0;0;0;0;2;0;3;8;0;0;2;8;0;0;0;0;17;8;9;6;10;26;13;7;19;67;10;6;16;62;2;4;13;71;1;6;7;42;0;2;5;50;1;1;4;53;0
02/08/2022;137;152;257;1189;0;0;0;0;137;152;257;1189;0;0;0;0;47;39;85;445;2;2;16;48;8;12;24;134;5;7;8;42;4;22;16;58;7;4;7;27;1;0;1;17;2;4;7;49;2;3;3;29;7;9;33;102;13;17;13;49;11;7;11;29;10;8;5;35;3;2;7;39;7;6;5;21;1;1;1;21;0;1;3;8;6;6;6;25;1;2;6;11;0;8;8;0;0;15;15;16;0;9;8;48;19;18;16;27;55;38;29;49;141;22;22;35;179;9;19;25;187;5;24;16;149;8;8;16;210;5;3;25;249;0
01/08/2022;48;36;94;364;0;0;0;0;48;36;94;364;0;0;0;0;33;27;83;319;0;0;0;1;8;5;6;24;1;0;0;1;0;0;1;4;0;0;1;2;0;0;0;0;6;1;0;0;0;1;0;0;0;0;0;4;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;1;0;1;0;1;0;3;0;0;0;0;0;0;0;1;0;4;0;0;0;1;9;1;0;1;4;13;7;9;7;12;38;12;5;26;62;13;4;11;52;2;2;9;55;4;2;5;37;0;1;7;41;2;2;10;72;0
31/07/2022;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
30/07/2022;6;4;4;41;0;0;0;0;6;4;4;41;0;0;0;0;1;2;2;8;0;0;0;0;5;2;2;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;3;0;0;2;4;2;0;0;4;2;0;0;7;2;2;0;7;0;0;0;6;0;1;1;9;0
29/07/2022;96;133;97;489;0;0;0;1;96;133;97;488;0;0;0;0;63;103;61;292;0;0;0;1;12;8;7;51;2;0;0;2;2;6;7;43;2;3;4;34;0;0;0;0;1;0;1;7;2;0;0;1;2;0;1;6;2;3;1;0;0;0;0;1;0;0;1;0;1;1;2;11;0;0;5;15;1;0;2;2;1;3;4;22;1;1;0;0;0;2;1;1;7;24;53;1;0;10;32;5;0;1;5;14;5;10;4;6;27;19;14;23;74;14;9;18;74;6;4;9;86;5;4;7;49;4;6;4;80;3;2;10;94;0
28/07/2022;89;191;92;442;0;0;0;0;89;191;92;442;0;0;0;0;38;70;58;285;1;1;1;0;9;32;24;102;0;3;0;0;3;7;1;3;0;2;3;26;1;4;0;0;1;2;0;1;3;1;0;0;7;8;0;2;4;11;2;12;4;8;0;0;1;5;1;4;2;7;0;2;4;2;1;0;3;4;0;2;2;16;1;1;3;1;0;1;0;1;0;1;9;45;123;1;0;10;22;3;0;4;2;14;12;3;4;9;27;7;12;27;74;7;15;6;88;6;6;10;79;6;3;15;53;1;3;5;43;0;1;2;66;0
27/07/2022;45;55;112;555;0;0;2;0;45;55;110;555;0;0;0;0;19;21;59;261;0;0;0;1;5;8;10;49;0;1;0;0;4;6;7;83;0;0;1;5;0;0;0;0;0;0;0;1;0;0;0;0;6;4;21;61;0;0;1;0;0;0;1;1;0;0;3;0;0;0;1;0;2;4;2;25;2;6;2;35;5;5;3;32;2;0;1;1;0;0;0;0;0;1;0;0;0;1;2;3;1;5;2;15;7;6;7;16;26;16;9;20;78;8;14;17;91;4;5;8;85;3;5;10;71;1;6;6;66;0;5;17;129;0
26/07/2022;143;142;228;1369;0;0;1;0;143;142;227;1369;0;0;0;0;55;34;73;498;2;5;8;67;9;10;35;150;5;8;7;55;2;14;15;73;13;0;3;27;1;1;2;11;1;2;5;36;1;1;2;38;4;6;15;101;19;24;20;86;2;0;5;42;1;13;11;37;5;4;4;30;8;3;8;43;3;3;2;15;2;0;2;10;10;10;9;34;0;4;2;16;0;0;0;0;0;0;1;6;0;5;8;40;17;25;12;20;84;46;35;56;171;33;25;32;198;13;21;17;216;14;21;19;158;3;10;22;249;4;9;16;276;0
25/07/2022;10;26;58;243;0;0;1;1;10;26;57;241;0;0;0;1;10;25;46;184;0;0;0;0;0;0;11;44;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;1;4;0;1;0;2;0;0;0;0;0;0;0;1;0;0;2;7;3;1;4;9;21;1;9;16;49;2;4;11;50;1;3;5;45;0;0;4;27;3;1;2;23;2;3;3;25;0
24/07/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/07/2022;4;1;6;45;0;0;0;0;4;1;6;45;0;0;0;0;0;0;1;10;0;0;0;0;3;0;5;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;2;1;0;1;7;0;0;1;4;1;0;0;11;0;0;0;2;1;0;0;8;1;0;2;11;0
22/07/2022;60;83;155;811;0;0;0;0;60;83;154;811;0;0;1;0;34;52;83;424;1;1;0;3;9;10;17;91;0;2;0;3;2;3;4;51;2;2;5;38;1;0;3;10;0;1;2;24;1;3;10;25;5;1;4;3;0;0;0;2;0;1;3;1;0;1;1;2;2;1;1;16;0;0;0;1;0;2;3;7;1;2;18;103;1;0;0;3;1;1;1;4;0;0;0;0;0;0;1;2;0;0;3;17;7;6;10;19;40;22;25;45;121;19;12;12;151;5;12;24;137;4;11;11;106;1;4;5;112;3;4;19;137;1
21/07/2022;105;80;212;700;0;0;1;0;105;80;211;700;0;0;0;0;38;20;95;303;0;0;0;8;15;9;32;161;0;0;1;3;1;2;0;5;0;0;0;2;0;0;0;45;0;0;1;1;0;0;1;5;9;3;8;8;36;29;62;114;0;1;2;8;0;1;0;1;1;2;4;4;1;7;2;6;2;2;2;8;1;2;0;12;0;1;1;3;0;0;0;2;4;0;0;0;0;2;0;1;0;3;4;24;5;19;12;34;50;41;32;56;158;30;15;32;116;6;8;27;100;0;6;11;69;2;2;13;93;2;1;14;109;0
20/07/2022;55;49;119;569;0;0;0;0;55;49;119;569;0;0;0;0;37;27;59;335;0;0;0;0;7;4;21;57;0;0;1;3;1;5;1;23;0;1;4;5;0;0;0;1;0;0;3;3;0;0;1;2;4;2;10;58;0;0;1;3;0;0;0;0;1;0;0;2;0;0;1;4;1;1;1;9;3;5;5;27;0;3;11;31;0;0;0;4;1;0;0;2;1;0;0;0;0;0;0;2;0;3;3;11;4;7;4;18;57;15;13;29;98;14;7;21;91;6;6;16;96;3;13;2;58;5;2;10;85;2;1;10;80;0
19/07/2022;113;147;273;1381;0;0;0;0;112;147;273;1381;1;0;0;0;45;46;106;509;2;5;9;61;10;7;28;190;6;6;9;40;4;9;9;65;0;2;6;16;2;1;1;23;2;2;7;53;2;9;7;53;5;1;29;93;15;21;14;82;4;4;8;29;1;14;5;26;1;0;5;23;4;13;8;41;2;2;1;7;1;1;2;25;5;3;16;30;1;1;3;15;1;0;0;0;0;1;5;4;0;8;6;58;24;24;15;26;75;41;34;56;164;9;27;33;196;11;21;27;222;9;23;10;165;9;11;22;235;1;5;37;300;0
18/07/2022;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
17/07/2022;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/07/2022;0;2;1;4;0;0;0;0;0;2;1;4;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15/07/2022;42;48;319;831;1;0;0;0;41;48;319;831;0;0;0;0;28;25;226;481;0;0;0;3;8;8;40;108;1;0;2;4;2;3;12;54;0;1;4;20;0;0;1;0;0;0;0;2;0;0;1;0;1;1;4;58;1;0;4;2;0;1;1;2;0;0;1;3;0;2;7;34;0;0;2;1;1;3;5;18;0;4;8;30;0;0;0;2;0;0;1;8;1;0;0;0;0;1;1;2;0;3;2;22;6;7;10;68;68;14;11;69;154;8;8;28;135;2;5;25;124;0;4;8;79;3;2;31;87;4;5;66;178;0
14/07/2022;46;35;341;703;0;0;0;1;46;35;341;702;0;0;0;0;32;22;252;464;0;0;3;0;11;8;44;200;1;0;2;2;0;1;3;2;0;1;1;2;0;0;2;1;1;0;4;2;0;1;1;2;0;0;4;1;1;0;6;13;0;0;1;0;0;0;4;0;0;0;2;0;0;0;1;1;0;2;6;6;0;0;2;3;0;0;2;1;0;0;1;3;0;0;0;0;0;0;0;0;0;1;0;26;9;4;10;31;52;20;13;160;144;11;6;34;172;4;3;20;104;1;1;12;53;4;1;13;61;1;1;45;108;0
13/07/2022;57;80;469;1289;0;0;0;1;57;80;469;1288;0;0;0;0;22;18;316;825;0;0;1;4;6;10;43;102;1;1;1;5;2;8;7;37;5;5;12;33;2;2;3;8;2;1;5;24;0;1;2;1;6;3;11;66;1;2;2;3;2;9;12;8;1;1;4;3;1;1;1;3;1;5;14;33;3;5;10;62;1;8;24;55;0;0;1;1;1;0;0;16;0;0;0;0;0;1;0;7;1;1;2;45;14;10;9;32;135;17;29;85;340;12;18;103;265;5;12;86;198;6;5;52;99;4;2;23;92;1;3;36;144;0
12/07/2022;104;143;556;2577;0;0;2;1;104;143;554;2576;0;0;0;0;36;34;328;1258;7;3;13;82;8;13;57;276;0;7;13;39;4;16;27;99;2;2;5;29;0;4;6;13;0;2;5;73;0;1;4;52;9;4;26;117;11;15;14;78;6;6;12;52;3;12;6;46;4;7;7;58;9;9;18;56;2;1;0;154;0;4;6;36;2;2;8;39;1;1;1;20;0;0;0;0;0;1;2;7;0;9;7;94;22;12;13;53;138;35;28;113;437;20;25;71;538;9;27;47;496;7;22;65;267;7;11;57;321;4;8;49;358;0
11/07/2022;51;48;141;1638;0;0;0;0;51;48;141;1638;0;0;0;0;32;28;94;1293;0;0;1;7;8;12;11;123;3;2;23;34;1;0;2;6;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;4;0;0;2;11;0;1;0;2;0;0;0;1;4;0;1;7;1;1;1;2;0;2;2;7;1;2;2;127;0;0;0;1;0;0;2;6;1;0;0;2;0;0;0;0;0;0;1;4;0;7;11;19;15;6;5;17;118;18;9;24;339;7;5;17;455;3;9;14;418;3;0;10;112;3;1;13;78;4;7;23;103;0
10/07/2022;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/07/2022;1;1;4;31;0;0;0;0;1;1;4;31;0;0;0;0;0;0;2;12;0;0;0;1;1;1;1;15;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;4;0;0;0;4;0;1;1;9;0;0;0;7;0;0;0;1;0;0;1;5;0
08/07/2022;47;65;158;1698;0;0;0;0;47;65;158;1698;0;0;0;0;23;23;70;1092;0;0;0;4;10;8;28;169;2;1;9;19;3;17;14;166;2;4;8;34;0;0;0;2;0;1;0;6;0;0;0;4;1;2;2;23;0;1;0;7;0;0;0;1;1;0;1;6;0;2;9;16;0;0;0;2;2;1;2;81;3;4;14;56;0;1;0;5;0;0;1;4;1;0;0;0;0;0;0;1;0;4;4;31;22;7;5;14;233;15;15;29;329;8;12;12;320;0;6;18;243;3;10;6;108;2;7;19;134;8;6;28;309;0
07/07/2022;169;379;143;1608;0;0;0;0;169;379;143;1608;0;0;0;0;56;109;87;1220;3;6;0;6;31;75;35;231;0;7;0;4;10;14;2;35;0;11;0;6;5;15;0;2;6;6;0;3;0;4;3;2;3;7;7;38;15;37;0;5;6;12;0;4;0;1;0;4;5;5;1;4;5;18;1;6;1;11;1;9;10;21;1;5;5;3;2;14;0;6;3;10;19;100;276;1;0;19;64;9;0;2;1;22;16;8;6;15;172;19;17;33;318;6;9;16;327;6;1;11;188;7;4;11;116;1;0;8;139;1;1;17;332;0
